EmployeeID,Department,JobRole,Age,Gender,Education,MaritalStatus,YearsExperience,YearsAtCompany,MonthlySalary,DistanceFromHome,OverTime,JobSatisfaction,WorkLifeBalance,PerformanceRating,PromotionLast5Years,TrainingTimesLastYear,Attrition,TenureBucket,Attrition_Flag,OverTime_Flag
EMP00633,Support,Support Executive,29.0,Male,Bachelor's,Married,10,0,60062.66,2.4,No,2.0,1.0,2,1,4,No,0-1 yrs,0,0
EMP00195,Engineering,Engineering Manager,21.0,Male,Master's,Divorced,3,1,92297.72,10.8,No,2.0,3.0,3,0,4,Yes,0-1 yrs,1,0
EMP00514,Support,Support Executive,21.0,Female,Master's,Married,3,3,65683.11,1.3,No,1.0,2.0,4,0,3,Yes,2-3 yrs,1,0
EMP00210,Engineering,QA Engineer,45.0,Male,Bachelor's,Divorced,27,9,114801.1,3.9,Yes,2.0,4.0,3,0,0,No,7-10 yrs,0,1
EMP01001,Sales,Sales Executive,46.0,Female,Bachelor's,Single,21,0,81130.17,7.0,No,3.0,1.0,4,0,4,Yes,0-1 yrs,1,0
EMP00636,Sales,Account Manager,21.0,Female,Bachelor's,Single,3,3,53186.29,4.9,No,3.0,1.0,3,0,2,No,2-3 yrs,0,0
EMP00088,Hr,HR Executive,29.0,Female,Bachelor's,Divorced,10,10,66554.59,20.2,No,4.0,2.0,3,0,1,Yes,7-10 yrs,1,0
EMP01192,Engineering,Engineering Manager,34.0,Male,Bachelor's,Married,9,7,87760.76,2.5,No,2.0,3.0,3,0,0,No,7-10 yrs,0,0
EMP00910,Sales,Account Manager,38.0,Male,Master's,Single,12,0,82569.65,1.8,No,1.0,4.0,2,1,5,Yes,0-1 yrs,1,0
EMP00191,Engineering,Senior Engineer,35.0,Female,High School,Divorced,13,2,90703.9,2.7,Yes,4.0,4.0,1,1,2,No,2-3 yrs,0,1
EMP00179,Engineering,Senior Engineer,55.0,Female,Bachelor's,Divorced,26,2,123841.21,5.8,No,3.0,2.0,3,1,3,No,2-3 yrs,0,0
EMP00557,Engineering,Engineering Manager,32.0,Female,Master's,Divorced,7,0,79949.21,5.2,Yes,2.0,3.0,3,0,5,Yes,0-1 yrs,1,1
EMP01314,Sales,Sales Manager,29.0,Male,Master's,Married,7,2,73771.94,5.3,No,3.0,1.0,2,0,3,Yes,2-3 yrs,1,0
EMP01411,Sales,Account Manager,38.0,Male,High School,Single,16,0,69014.94,0.2,Yes,2.0,1.0,4,1,5,No,0-1 yrs,0,1
EMP01126,Support,Support Executive,35.0,Female,PhD,Married,14,0,101217.86,4.1,Yes,4.0,3.0,3,0,5,Yes,0-1 yrs,1,1
EMP00745,Support,Support Lead,34.0,Male,PhD,Single,11,9,81715.22,18.4,No,4.0,2.0,4,0,0,Yes,7-10 yrs,1,0
EMP01143,Support,Support Lead,42.0,Female,Bachelor's,Divorced,21,7,74976.4,15.9,No,2.0,3.0,4,0,3,No,7-10 yrs,0,0
EMP00512,Marketing,Marketing Executive,24.0,Female,Master's,Single,0,0,67630.01,1.6,Yes,2.0,4.0,3,0,2,No,0-1 yrs,0,1
EMP01268,Support,Support Lead,29.0,Male,Master's,Divorced,11,6,76543.69,4.0,Yes,3.0,2.0,4,0,2,No,4-6 yrs,0,1
EMP00472,Hr,Recruiter,46.0,Male,Bachelor's,Single,21,2,81916.86,21.6,No,3.0,2.0,3,0,1,No,2-3 yrs,0,0
EMP00399,Finance,Accountant,50.0,Female,Master's,Single,17,8,110562.93,3.2,No,4.0,4.0,3,0,4,No,7-10 yrs,0,0
EMP00036,Engineering,QA Engineer,32.0,Male,Bachelor's,Married,8,7,89232.13,7.2,No,3.0,3.0,3,0,0,No,7-10 yrs,0,0
EMP00206,Support,Support Executive,32.0,Female,Bachelor's,Married,8,6,61954.3,4.4,No,4.0,1.0,3,0,4,No,4-6 yrs,0,0
EMP00609,Sales,Account Manager,36.0,Female,High School,Married,10,1,69937.91,2.5,No,1.0,2.0,4,0,0,Yes,0-1 yrs,1,0
EMP01312,Engineering,QA Engineer,30.0,Male,Master's,Single,1,1,92721.99,0.8,No,4.0,4.0,2,0,5,No,0-1 yrs,0,0
EMP01130,Marketing,Marketing Executive,31.0,Male,Bachelor's,Divorced,7,3,69200.27,6.1,No,4.0,2.0,3,0,3,No,2-3 yrs,0,0
EMP01068,Sales,Sales Manager,26.0,Female,Master's,Married,1,1,69368.49,3.5,No,2.0,1.0,3,0,3,Yes,0-1 yrs,1,0
EMP00430,Engineering,QA Engineer,37.0,Male,Master's,Divorced,17,9,116689.04,0.2,No,3.0,3.0,4,0,5,No,7-10 yrs,0,0
EMP01258,Engineering,QA Engineer,35.0,Male,Master's,Single,14,3,98111.4,28.3,Yes,3.0,1.0,3,0,2,No,2-3 yrs,0,1
EMP00229,Sales,Account Manager,39.0,Female,Bachelor's,Divorced,6,2,66505.09,21.5,Yes,4.0,1.0,4,0,2,Yes,2-3 yrs,1,1
EMP01004,Hr,HR Executive,28.0,Female,Bachelor's,Married,7,7,65350.7,1.4,No,4.0,4.0,3,0,1,No,7-10 yrs,0,0
EMP01030,Finance,Financial Analyst,39.0,Female,PhD,Single,16,0,83596.3,2.4,Yes,2.0,4.0,3,0,5,Yes,0-1 yrs,1,1
EMP01488,Finance,Finance Manager,27.0,Male,Master's,Married,4,4,83373.67,8.6,No,1.0,4.0,2,0,0,Yes,4-6 yrs,1,0
EMP00170,Marketing,Marketing Manager,28.0,Male,High School,Divorced,0,0,44264.29,9.0,No,3.0,3.0,3,0,1,No,0-1 yrs,0,0
EMP00728,Engineering,Senior Engineer,58.0,Male,Bachelor's,Divorced,35,3,137710.24,3.1,No,3.0,2.0,4,0,3,No,2-3 yrs,0,0
EMP00319,Sales,Account Manager,21.0,Male,Bachelor's,Single,0,0,58105.55,1.8,No,4.0,3.0,3,1,3,No,0-1 yrs,0,0
EMP00630,Support,Support Lead,48.0,Male,Bachelor's,Married,27,0,101459.62,1.8,Yes,3.0,3.0,4,0,1,Yes,0-1 yrs,1,1
EMP00926,Marketing,Content Specialist,39.0,Female,Master's,Single,18,13,104560.88,16.0,No,1.0,1.0,4,1,3,No,10+ yrs,0,0
EMP00894,Finance,Finance Manager,34.0,Male,High School,Divorced,16,8,70782.67,1.2,No,3.0,2.0,3,0,5,Yes,7-10 yrs,1,0
EMP01020,Sales,Sales Manager,37.0,Male,Bachelor's,Married,13,4,78585.61,3.9,No,1.0,3.0,3,0,4,No,4-6 yrs,0,0
EMP01407,Engineering,Software Engineer,32.0,Male,Bachelor's,Divorced,12,7,87481.88,4.8,Yes,1.0,3.0,3,0,2,No,7-10 yrs,0,1
EMP00035,Sales,Sales Manager,33.0,Female,Master's,Single,15,1,93864.99,6.7,No,3.0,1.0,3,0,4,No,0-1 yrs,0,0
EMP00076,Hr,HR Manager,44.0,Female,High School,Divorced,25,6,87445.52,5.9,No,1.0,4.0,3,1,4,No,4-6 yrs,0,0
EMP00174,Hr,HR Executive,48.0,Female,High School,Divorced,22,0,84724.19,3.3,No,4.0,4.0,4,0,0,No,0-1 yrs,0,0
EMP01395,Sales,Sales Manager,23.0,Male,Bachelor's,Married,3,3,63741.66,2.0,Yes,3.0,4.0,4,1,5,No,2-3 yrs,0,1
EMP01076,Support,Support Executive,41.0,Female,High School,Married,17,1,69017.11,0.0,No,3.0,1.0,2,1,5,No,0-1 yrs,0,0
EMP01225,Support,Support Executive,28.0,Female,High School,Single,4,1,36939.09,11.1,No,2.0,3.0,3,0,3,No,0-1 yrs,0,0
EMP01354,Sales,Sales Executive,26.0,Female,Bachelor's,Divorced,0,0,42371.63,1.1,No,4.0,3.0,4,0,5,No,0-1 yrs,0,0
EMP01452,Engineering,Senior Engineer,35.0,Female,Bachelor's,Single,16,3,104221.0,13.2,No,2.0,1.0,1,0,3,No,2-3 yrs,0,0
EMP00748,Marketing,Marketing Manager,46.0,Male,Master's,Single,23,0,83596.3,0.7,No,3.0,2.0,2,1,0,No,0-1 yrs,0,0
EMP00509,Support,Support Executive,21.0,Male,Master's,Married,0,0,59528.48,0.3,No,3.0,3.0,3,0,0,No,0-1 yrs,0,0
EMP00711,Finance,Accountant,32.0,Female,Bachelor's,Divorced,7,4,72509.98,3.1,No,1.0,4.0,2,1,4,No,4-6 yrs,0,0
EMP00608,Sales,Account Manager,51.0,Female,PhD,Divorced,26,0,117899.72,3.3,No,2.0,3.0,4,0,1,No,0-1 yrs,0,0
EMP00388,Marketing,Marketing Executive,45.0,Female,Bachelor's,Divorced,22,1,94849.16,3.4,No,2.0,2.0,3,0,2,Yes,0-1 yrs,1,0
EMP01118,Engineering,Software Engineer,21.0,Female,Bachelor's,Single,0,0,74646.24,0.5,No,4.0,1.0,2,0,5,No,0-1 yrs,0,0
EMP01492,Engineering,Software Engineer,40.0,Male,Master's,Divorced,13,4,112518.6,3.0,No,1.0,2.0,3,1,0,No,4-6 yrs,0,0
EMP00752,Hr,HR Executive,31.0,Male,High School,Married,8,8,54995.28,3.0,Yes,1.0,3.0,2,0,2,No,7-10 yrs,0,1
EMP00912,Engineering,Engineering Manager,33.0,Male,Bachelor's,Single,15,5,105697.0,1.8,No,1.0,4.0,4,0,0,Yes,4-6 yrs,1,0
EMP00149,Support,Support Lead,34.0,Male,Bachelor's,Divorced,13,0,65420.09,14.4,No,2.0,3.0,4,1,1,Yes,0-1 yrs,1,0
EMP00754,Support,Support Lead,21.0,Female,Master's,Married,0,0,54689.29,2.1,No,1.0,2.0,3,0,0,Yes,0-1 yrs,1,0
EMP00403,Engineering,Software Engineer,42.0,Female,Bachelor's,Married,23,8,113482.23,3.4,Yes,4.0,4.0,3,0,0,No,7-10 yrs,0,1
EMP00341,Marketing,Marketing Executive,36.0,Female,Bachelor's,Married,13,1,77298.87,7.6,Yes,3.0,1.0,3,0,1,No,0-1 yrs,0,1
EMP01257,Finance,Finance Manager,27.0,Female,Bachelor's,Single,6,2,72634.42,4.5,No,4.0,2.0,4,0,5,No,2-3 yrs,0,0
EMP00988,Engineering,QA Engineer,24.0,Female,Bachelor's,Single,1,1,70129.05,20.6,Yes,3.0,4.0,3,1,5,Yes,0-1 yrs,1,1
EMP00201,Marketing,Marketing Executive,47.0,Female,High School,Married,27,1,98147.64,19.7,No,1.0,4.0,4,0,1,No,0-1 yrs,0,0
EMP01116,Hr,HR Executive,27.0,Female,Bachelor's,Divorced,3,0,52489.81,8.4,No,2.0,2.0,2,0,1,No,0-1 yrs,0,0
EMP00733,Finance,Finance Manager,34.0,Male,Bachelor's,Married,11,1,70145.61,9.4,No,3.0,1.0,3,0,2,Yes,0-1 yrs,1,0
EMP00541,Marketing,Marketing Manager,27.0,Male,Master's,Divorced,3,1,71246.54,14.9,No,2.0,4.0,3,1,2,No,0-1 yrs,0,0
EMP00692,Sales,Sales Executive,39.0,Female,PhD,Divorced,18,3,83596.3,1.6,No,3.0,2.0,4,1,1,Yes,2-3 yrs,1,0
EMP00610,Marketing,Marketing Executive,34.0,Female,Bachelor's,Divorced,13,0,86388.59,0.3,No,2.0,4.0,3,0,0,No,0-1 yrs,0,0
EMP00331,Sales,Sales Manager,23.0,Male,Bachelor's,Divorced,4,0,60333.93,4.6,No,1.0,1.0,3,0,5,No,0-1 yrs,0,0
EMP00956,Marketing,Content Specialist,40.0,Male,Bachelor's,Single,22,8,102413.95,5.2,No,2.0,2.0,3,0,2,No,7-10 yrs,0,0
EMP00281,Engineering,Software Engineer,47.0,Female,Bachelor's,Single,28,1,130611.52,2.6,No,3.0,4.0,3,0,1,No,0-1 yrs,0,0
EMP00411,Support,Support Executive,33.0,Female,Bachelor's,Married,5,2,50212.03,29.9,Yes,1.0,3.0,4,1,2,No,2-3 yrs,0,1
EMP01201,Engineering,Engineering Manager,33.0,Male,Bachelor's,Divorced,10,10,88925.15,6.8,Yes,4.0,2.0,3,0,2,Yes,7-10 yrs,1,1
EMP01305,Support,Support Executive,47.0,Female,Master's,Married,26,7,96332.58,1.7,No,2.0,3.0,3,0,0,No,7-10 yrs,0,0
EMP00688,Sales,Sales Executive,21.0,Female,High School,Married,0,0,42729.44,1.5,No,4.0,2.0,4,0,4,No,0-1 yrs,0,0
EMP00336,Sales,Account Manager,39.0,Male,Bachelor's,Married,11,0,66019.19,18.1,No,3.0,4.0,3,1,5,No,0-1 yrs,0,0
EMP00643,Hr,HR Manager,29.0,Male,Bachelor's,Single,8,0,73300.81,5.0,No,3.0,4.0,2,1,3,No,0-1 yrs,0,0
EMP00315,Marketing,Marketing Manager,34.0,Male,Bachelor's,Divorced,7,6,77222.05,0.3,Yes,1.0,4.0,2,1,4,Yes,4-6 yrs,1,1
EMP00783,Finance,Finance Manager,39.0,Male,High School,Single,12,3,71948.31,4.1,Yes,2.0,2.0,1,0,3,Yes,2-3 yrs,1,1
EMP01199,Engineering,Senior Engineer,37.0,Female,Master's,Single,13,4,113473.51,23.5,No,2.0,1.0,3,0,3,Yes,4-6 yrs,1,0
EMP01461,Finance,Accountant,30.0,Male,Bachelor's,Married,9,9,78655.27,16.6,No,4.0,3.0,3,0,0,No,7-10 yrs,0,0
EMP01457,Marketing,Marketing Manager,34.0,Female,Bachelor's,Married,6,3,65515.1,6.8,No,4.0,3.0,4,0,5,No,2-3 yrs,0,0
EMP01326,Support,Support Executive,32.0,Female,Bachelor's,Divorced,7,0,56212.58,14.4,Yes,1.0,2.0,3,0,5,Yes,0-1 yrs,1,1
EMP00093,Engineering,QA Engineer,43.0,Female,Bachelor's,Divorced,22,3,113970.11,18.7,No,2.0,3.0,4,0,5,No,2-3 yrs,0,0
EMP00835,Hr,Recruiter,44.0,Female,Bachelor's,Single,24,2,90153.15,18.6,No,2.0,4.0,4,0,1,No,2-3 yrs,0,0
EMP00593,Engineering,Software Engineer,27.0,Male,Bachelor's,Single,9,2,80484.68,8.2,No,2.0,2.0,3,1,4,Yes,2-3 yrs,1,0
EMP01491,Support,Support Executive,50.0,Female,High School,Single,19,5,72787.64,4.5,No,3.0,4.0,3,0,2,No,4-6 yrs,0,0
EMP00395,Sales,Account Manager,37.0,Male,Bachelor's,Married,17,6,76605.06,6.4,Yes,3.0,2.0,4,0,3,Yes,4-6 yrs,1,1
EMP01317,Engineering,Software Engineer,36.0,Male,Master's,Single,15,6,112630.99,7.6,No,2.0,3.0,3,1,0,Yes,4-6 yrs,1,0
EMP01070,Engineering,Senior Engineer,28.0,Male,Bachelor's,Divorced,8,0,85393.03,2.3,Yes,2.0,3.0,3,0,0,Yes,0-1 yrs,1,1
EMP00576,Hr,HR Manager,24.0,Female,Bachelor's,Single,0,0,49324.7,37.4,No,2.0,1.0,1,0,0,No,0-1 yrs,0,0
EMP00574,Sales,Account Manager,21.0,Female,Bachelor's,Single,0,0,57987.97,2.6,No,4.0,1.0,4,0,4,No,0-1 yrs,0,0
EMP01405,Hr,HR Executive,44.0,Male,Bachelor's,Divorced,25,13,91646.43,0.7,Yes,1.0,4.0,1,0,2,Yes,10+ yrs,1,1
EMP00736,Support,Support Executive,35.0,Male,Bachelor's,Single,8,3,56155.9,10.3,No,4.0,3.0,3,0,5,No,2-3 yrs,0,0
EMP01360,Sales,Sales Executive,31.0,Female,PhD,Married,0,0,63786.88,7.2,No,1.0,2.0,3,0,3,No,0-1 yrs,0,0
EMP00280,Sales,Sales Manager,37.0,Male,Bachelor's,Divorced,9,9,81754.65,15.1,No,1.0,1.0,3,0,5,No,7-10 yrs,0,0
EMP00338,Sales,Sales Manager,25.0,Female,Bachelor's,Divorced,5,4,62413.5,31.0,No,3.0,4.0,3,0,1,No,4-6 yrs,0,0
EMP00228,Engineering,Software Engineer,26.0,Female,Bachelor's,Married,2,2,81800.53,1.5,No,2.0,3.0,4,1,5,Yes,2-3 yrs,1,0
EMP00009,Engineering,QA Engineer,32.0,Male,Bachelor's,Single,14,8,96889.34,13.7,No,3.0,2.0,3,1,1,No,7-10 yrs,0,0
EMP01110,Engineering,Engineering Manager,25.0,Male,Master's,Single,1,1,76562.54,4.2,Yes,2.0,2.0,3,0,2,No,0-1 yrs,0,1
EMP01318,Engineering,Software Engineer,50.0,Female,Bachelor's,Married,26,1,119741.47,4.1,No,4.0,1.0,3,0,3,Yes,0-1 yrs,1,0
EMP01194,Engineering,Software Engineer,55.0,Female,High School,Divorced,29,2,113189.66,3.5,Yes,1.0,4.0,4,0,5,No,2-3 yrs,0,1
EMP00069,Marketing,Marketing Executive,38.0,Male,Master's,Single,20,1,102672.71,7.4,No,2.0,1.0,4,0,3,No,0-1 yrs,0,0
EMP01394,Engineering,Software Engineer,36.0,Female,Bachelor's,Married,10,1,90497.3,0.8,No,3.0,1.0,3,0,5,No,0-1 yrs,0,0
EMP01121,Finance,Finance Manager,32.0,Female,Master's,Married,4,4,74591.59,4.5,No,2.0,4.0,3,0,1,Yes,4-6 yrs,1,0
EMP01146,Marketing,Content Specialist,40.0,Female,Master's,Single,14,0,88744.76,6.0,No,3.0,1.0,3,0,1,No,0-1 yrs,0,0
EMP01181,Sales,Account Manager,44.0,Male,Bachelor's,Single,22,7,89821.12,20.4,No,2.0,3.0,4,0,3,No,7-10 yrs,0,0
EMP01320,Engineering,Engineering Manager,45.0,Female,High School,Single,27,0,121852.65,0.6,No,3.0,1.0,2,0,2,No,0-1 yrs,0,0
EMP01217,Engineering,QA Engineer,48.0,Female,Bachelor's,Married,22,0,100950.81,5.5,No,3.0,4.0,3,0,3,No,0-1 yrs,0,0
EMP00025,Marketing,Content Specialist,24.0,Male,High School,Divorced,6,6,50341.02,1.4,No,1.0,3.0,3,0,5,No,4-6 yrs,0,0
EMP00634,Sales,Sales Executive,41.0,Female,Bachelor's,Divorced,22,2,83596.3,6.6,No,4.0,2.0,3,0,5,No,2-3 yrs,0,0
EMP00471,Hr,Recruiter,31.0,Female,Bachelor's,Married,12,10,71010.62,4.1,No,2.0,4.0,4,1,4,No,7-10 yrs,0,0
EMP00558,Sales,Sales Executive,21.0,Male,Master's,Single,0,0,63724.4,15.8,No,2.0,2.0,3,0,4,Yes,0-1 yrs,1,0
EMP00294,Engineering,Software Engineer,33.0,Male,Master's,Single,8,4,101423.91,0.2,No,3.0,4.0,3,0,1,No,4-6 yrs,0,0
EMP00773,Marketing,Marketing Executive,32.0,Male,Master's,Single,10,3,84689.74,13.9,No,3.0,3.0,3,1,1,No,2-3 yrs,0,0
EMP01447,Engineering,QA Engineer,22.0,Male,Bachelor's,Married,0,0,76478.02,17.1,Yes,4.0,2.0,4,1,5,No,0-1 yrs,0,1
EMP01189,Hr,HR Executive,45.0,Female,PhD,Married,27,3,113037.13,1.5,No,2.0,3.0,4,1,5,Yes,2-3 yrs,1,0
EMP01023,Engineering,QA Engineer,21.0,Female,Master's,Single,3,3,93456.61,2.8,No,3.0,1.0,4,1,3,Yes,2-3 yrs,1,0
EMP00121,Engineering,QA Engineer,37.0,Male,Bachelor's,Married,19,13,117192.84,33.1,Yes,4.0,4.0,4,1,5,Yes,10+ yrs,1,1
EMP00906,Engineering,Software Engineer,57.0,Male,Master's,Divorced,27,1,135388.07,4.9,No,4.0,2.0,3,0,2,Yes,0-1 yrs,1,0
EMP00511,Marketing,Content Specialist,35.0,Male,Bachelor's,Single,15,6,88890.65,9.2,No,4.0,2.0,3,0,0,No,4-6 yrs,0,0
EMP00180,Marketing,Marketing Manager,26.0,Male,Master's,Single,6,1,71003.39,0.4,No,2.0,4.0,3,1,5,Yes,0-1 yrs,1,0
EMP01094,Support,Support Lead,29.0,Male,Bachelor's,Married,5,5,55959.0,3.0,No,2.0,4.0,3,1,2,No,4-6 yrs,0,0
EMP01184,Finance,Accountant,32.0,Female,Master's,Married,13,0,99131.22,10.1,No,3.0,2.0,3,0,1,No,0-1 yrs,0,0
EMP00816,Sales,Sales Executive,21.0,Female,Master's,Divorced,3,0,68758.65,5.0,No,4.0,3.0,3,1,2,No,0-1 yrs,0,0
EMP01478,Marketing,Marketing Manager,48.0,Female,Master's,Divorced,29,6,119616.7,8.4,Yes,3.0,4.0,3,0,3,No,4-6 yrs,0,1
EMP00864,Sales,Sales Executive,38.0,Female,Master's,Married,18,6,83596.3,2.1,Yes,4.0,4.0,2,0,2,No,4-6 yrs,0,1
EMP01083,Engineering,Software Engineer,21.0,Female,Bachelor's,Divorced,0,0,65684.15,1.7,No,4.0,3.0,4,0,4,No,0-1 yrs,0,0
EMP01337,Support,Support Lead,40.0,Male,Master's,Married,22,0,102749.44,2.8,No,4.0,4.0,1,0,4,Yes,0-1 yrs,1,0
EMP00381,Engineering,QA Engineer,21.0,Male,Master's,Married,0,0,81597.68,1.2,No,4.0,1.0,3,1,5,No,0-1 yrs,0,0
EMP00605,Sales,Sales Manager,56.0,Female,Bachelor's,Divorced,28,0,105186.86,6.3,No,4.0,3.0,3,0,2,Yes,0-1 yrs,1,0
EMP01252,Engineering,Senior Engineer,38.0,Male,Master's,Single,20,4,117538.34,10.8,No,3.0,3.0,2,0,4,Yes,4-6 yrs,1,0
EMP01333,Engineering,Senior Engineer,44.0,Female,Bachelor's,Divorced,16,2,104605.23,2.7,No,4.0,2.0,2,0,2,No,2-3 yrs,0,0
EMP00551,Engineering,Senior Engineer,36.0,Female,Master's,Single,8,5,90156.21,15.1,Yes,4.0,1.0,3,0,4,Yes,4-6 yrs,1,1
EMP01172,Hr,Recruiter,24.0,Female,Master's,Single,0,0,61696.41,13.6,No,4.0,1.0,3,1,5,No,0-1 yrs,0,0
EMP00252,Engineering,Senior Engineer,46.0,Male,Bachelor's,Married,18,8,117818.7,18.7,Yes,3.0,4.0,3,1,5,No,7-10 yrs,0,1
EMP01437,Sales,Account Manager,38.0,Female,Bachelor's,Divorced,12,1,68488.56,2.5,Yes,4.0,2.0,4,0,2,No,0-1 yrs,0,1
EMP00213,Engineering,Software Engineer,45.0,Female,High School,Married,16,1,93938.67,7.2,No,4.0,1.0,4,0,2,No,0-1 yrs,0,0
EMP01304,Sales,Sales Manager,33.0,Male,Master's,Single,15,1,100133.25,2.4,No,2.0,2.0,3,1,0,No,0-1 yrs,0,0
EMP00433,Support,Support Executive,30.0,Female,PhD,Divorced,11,1,88311.82,0.5,No,4.0,4.0,3,1,3,No,0-1 yrs,0,0
EMP00277,Marketing,Marketing Executive,23.0,Male,Bachelor's,Divorced,5,5,69443.75,1.0,No,4.0,1.0,3,0,4,No,4-6 yrs,0,0
EMP01359,Marketing,Marketing Manager,25.0,Male,Bachelor's,Single,0,0,47850.42,3.5,No,1.0,2.0,2,0,0,Yes,0-1 yrs,1,0
EMP00292,Marketing,Marketing Manager,35.0,Female,Bachelor's,Divorced,12,1,83596.3,1.6,No,2.0,4.0,3,1,3,No,0-1 yrs,0,0
EMP00902,Sales,Account Manager,35.0,Male,Bachelor's,Divorced,17,2,85099.28,4.4,No,4.0,3.0,3,0,2,Yes,2-3 yrs,1,0
EMP00449,Sales,Sales Executive,50.0,Male,Bachelor's,Married,25,2,93130.6,1.3,Yes,4.0,1.0,3,1,0,Yes,2-3 yrs,1,1
EMP01399,Engineering,Engineering Manager,45.0,Female,Bachelor's,Single,27,8,130081.51,9.0,No,2.0,1.0,3,1,1,No,7-10 yrs,0,0
EMP01348,Hr,Recruiter,29.0,Male,Bachelor's,Single,1,1,44298.85,27.3,No,4.0,1.0,4,1,1,No,0-1 yrs,0,0
EMP00304,Support,Support Executive,45.0,Male,Master's,Divorced,21,2,97311.38,0.3,No,3.0,2.0,4,1,0,No,2-3 yrs,0,0
EMP01308,Engineering,Engineering Manager,28.0,Female,Bachelor's,Divorced,1,1,73808.49,8.4,Yes,3.0,3.0,3,0,2,No,0-1 yrs,0,1
EMP01430,Sales,Sales Executive,43.0,Female,Master's,Married,23,6,95086.52,4.1,Yes,3.0,1.0,3,1,4,No,4-6 yrs,0,1
EMP00941,Marketing,Content Specialist,25.0,Male,Master's,Single,3,0,75242.24,32.1,Yes,2.0,1.0,4,0,1,Yes,0-1 yrs,1,1
EMP00068,Engineering,Engineering Manager,39.0,Male,Bachelor's,Divorced,14,5,97191.99,11.8,No,2.0,2.0,4,0,2,No,4-6 yrs,0,0
EMP00020,Sales,Sales Manager,22.0,Male,Bachelor's,Divorced,4,4,63202.03,3.8,No,3.0,4.0,3,0,5,No,4-6 yrs,0,0
EMP00325,Sales,Account Manager,37.0,Male,Bachelor's,Divorced,13,6,78002.0,5.0,No,2.0,2.0,3,1,3,Yes,4-6 yrs,1,0
EMP01398,Hr,HR Executive,38.0,Female,Bachelor's,Single,20,0,86241.16,0.1,No,4.0,4.0,4,0,2,No,0-1 yrs,0,0
EMP00055,Hr,Recruiter,29.0,Male,High School,Single,6,2,56317.95,2.5,Yes,3.0,2.0,3,0,1,No,2-3 yrs,0,1
EMP00964,Hr,Recruiter,21.0,Female,Bachelor's,Divorced,0,0,44405.21,4.0,No,3.0,3.0,3,0,3,No,0-1 yrs,0,0
EMP00932,Engineering,Engineering Manager,40.0,Female,Master's,Married,22,0,115852.48,20.2,No,3.0,2.0,3,1,3,No,0-1 yrs,0,0
EMP01434,Engineering,Engineering Manager,47.0,Male,Bachelor's,Single,21,0,111995.31,13.7,No,1.0,3.0,2,0,3,Yes,0-1 yrs,1,0
EMP00151,Sales,Sales Manager,23.0,Female,Master's,Divorced,5,5,73119.05,3.9,Yes,4.0,3.0,3,0,4,No,4-6 yrs,0,1
EMP01269,Support,Support Executive,43.0,Male,Master's,Single,20,6,83243.92,7.3,No,1.0,2.0,3,1,3,Yes,4-6 yrs,1,0
EMP01122,Marketing,Content Specialist,43.0,Female,Master's,Single,17,4,100623.48,2.8,Yes,1.0,2.0,3,0,0,Yes,4-6 yrs,1,1
EMP01278,Engineering,Engineering Manager,37.0,Female,Bachelor's,Divorced,17,1,112366.7,29.9,No,1.0,3.0,4,1,1,No,0-1 yrs,0,0
EMP01131,Sales,Account Manager,51.0,Male,High School,Married,33,0,104975.14,9.7,No,1.0,4.0,3,0,1,No,0-1 yrs,0,0
EMP00744,Sales,Sales Executive,21.0,Female,Bachelor's,Single,0,0,53935.58,6.5,No,3.0,2.0,2,1,1,No,0-1 yrs,0,0
EMP00750,Finance,Accountant,27.0,Male,Bachelor's,Divorced,9,4,80523.18,15.0,No,4.0,3.0,4,0,3,No,4-6 yrs,0,0
EMP00756,Engineering,Senior Engineer,32.0,Female,High School,Married,9,6,72168.75,7.3,No,1.0,2.0,4,0,5,No,4-6 yrs,0,0
EMP01049,Sales,Sales Manager,34.0,Male,High School,Single,16,1,69539.14,0.9,No,1.0,2.0,3,0,3,No,0-1 yrs,0,0
EMP00812,Support,Support Executive,43.0,Male,Master's,Single,23,3,103948.49,0.8,Yes,4.0,3.0,1,1,1,No,2-3 yrs,0,1
EMP00662,Sales,Sales Executive,21.0,Female,Master's,Married,0,0,58739.42,1.5,No,3.0,1.0,3,0,5,No,0-1 yrs,0,0
EMP01397,Engineering,Senior Engineer,28.0,Female,High School,Single,6,1,82661.69,16.2,Yes,1.0,4.0,3,1,2,Yes,0-1 yrs,1,1
EMP01107,Engineering,Engineering Manager,21.0,Female,PhD,Single,0,0,103512.33,1.4,Yes,1.0,3.0,4,0,3,Yes,0-1 yrs,1,1
EMP00256,Sales,Account Manager,31.0,Male,Bachelor's,Married,8,8,60157.56,4.1,No,4.0,2.0,4,1,0,No,7-10 yrs,0,0
EMP00935,Sales,Sales Manager,43.0,Male,PhD,Single,25,1,123366.41,2.0,Yes,1.0,2.0,4,1,0,Yes,0-1 yrs,1,1
EMP00870,Sales,Sales Executive,45.0,Male,Bachelor's,Married,27,3,102967.82,4.0,No,4.0,4.0,4,1,0,No,2-3 yrs,0,0
EMP00893,Sales,Account Manager,38.0,Male,Bachelor's,Divorced,10,4,66739.95,1.7,No,4.0,1.0,3,1,2,No,4-6 yrs,0,0
